customer_id,persona,upi_monthly_inflow_avg,upi_inflow_volatility,upi_active_days_per_month,gst_monthly_turnover,gst_filing_consistency,utility_payment_regularity,utility_avg_delay_days,telecom_recharge_frequency,telecom_recharge_consistency,ecommerce_txn_frequency,ecommerce_return_rate,mobility_active_days,mobility_distance_trend,existing_bureau_flag,existing_bureau_score_partial,months_of_data_available,num_sources_available,default_label
07d34cc0-27e7-4697-9d65-e854aed9f43d,Informal/Rural Worker,32533.05,0.2837,17,,,0.9708,5.12,2.87,0.841,,,,,False,,27,3,0
7ac09428-9df1-45bc-94c8-c043c9925da6,Small Merchant,159492.37,0.3204,29,327326.19,0.8233,0.8521,2.71,,,10.32,0.0653,,,False,,27,4,0
4d24690c-3fad-404a-90d4-c662e27fdbc5,Small Merchant,171547.04,0.2757,26,372514.29,0.9683,0.8449,5.24,,,8.72,0.1294,,,True,754.0,30,4,0
c5ee6619-9579-4878-a4bb-b976de3a4f52,Gig Worker,26075.66,0.4211,17,,,0.6133,9.49,1.96,0.5488,4.8,0.2033,13.62,-0.0221,False,,9,5,0
6ff999cc-a5e7-47fa-8480-310c09f5afee,Small Merchant,139903.87,0.3275,25,331125.86,0.814,0.7136,9.3,,,7.45,0.1528,,,False,,21,4,0
c6f28ee5-b89a-46d7-b6e9-861fe9084d63,Informal/Rural Worker,12412.8,0.5078,13,,,0.635,15.98,1.91,0.485,,,,,False,,16,3,0
ee5beea7-dbeb-4434-a7c0-933db22a2a90,First-time Borrower,51725.15,0.293,18,,,0.7048,12.82,,,,,,,True,512.0,18,2,1
ca8f4cd8-a686-4b29-9a6e-a60233c2f6fe,Gig Worker,49031.2,0.283,24,,,0.937,6.96,2.98,0.8445,,,23.94,0.159,False,,29,4,0
f307e06b-06ca-4013-8037-3ff635d8f945,Gig Worker,34792.05,0.5387,22,,,,,1.47,0.5909,,,17.5,-0.0229,True,520.0,9,3,0
84aae61c-2c71-42ab-8596-b9c2a8c76620,First-time Borrower,35584.66,0.2976,20,,,,,,,,,,,False,,9,1,1
a1a103ba-0dfc-4b60-8470-b551f509b4aa,Informal/Rural Worker,31156.47,0.4307,19,,,0.8495,8.47,2.91,0.8015,,,,,False,,26,3,0
d0f3790f-f154-452b-8ebd-45d57d6f51fc,Small Merchant,94556.44,0.3817,25,243191.02,0.695,0.7154,11.0,,,6.16,0.1873,,,True,600.0,19,4,0
f320a6e7-d873-45c8-9c83-b920249b104f,Informal/Rural Worker,13173.56,0.4185,12,,,0.7055,10.94,,,,,,,False,,14,2,1
243e0bd9-097e-4eb6-8220-4ed518522969,Informal/Rural Worker,14098.81,0.4392,13,,,0.6666,13.94,2.29,0.5491,,,,,False,,11,3,0
77c5b793-e8e9-41bc-9f89-95c87170cab9,First-time Borrower,66119.01,0.0728,23,,,0.8134,0.56,,,8.83,0.1212,,,True,747.0,26,3,0
b6491b0a-0228-4833-bb74-057f88baf2b2,First-time Borrower,29320.19,0.2746,16,,,0.5368,17.99,,,4.5,0.205,,,True,483.0,5,3,1
d9c68cf7-03f2-4d4d-8e85-74c6125906aa,Small Merchant,181101.96,0.3185,25,368525.42,0.8656,0.8615,6.5,3.18,0.8688,8.69,0.094,,,False,,23,5,0
b474a444-1a2d-462c-9ebd-9f9fc9390454,Informal/Rural Worker,23034.34,0.2234,17,,,0.8035,3.26,2.81,0.9752,,,,,False,,23,3,0
2eaa6936-f89a-4737-a438-dd38d9006017,Small Merchant,102737.68,0.3539,23,222979.92,0.672,0.665,11.08,,,4.13,0.1407,,,True,572.0,16,4,0
61f87830-6c64-49f9-82a2-a23045d0a868,First-time Borrower,49359.29,0.2876,19,,,0.5649,11.89,2.09,0.6446,,,,,True,547.0,17,3,0
f589d17f-688d-4db3-86f3-4e4f63fca9d3,Small Merchant,98339.61,0.4858,22,197275.04,0.554,0.5665,13.65,1.32,0.6321,3.31,0.2217,,,False,,12,5,0
285928c7-d8c5-4a82-9581-e4e4f79b2b59,First-time Borrower,74231.39,0.1332,29,,,0.9493,0.66,3.06,0.9368,,,,,True,805.0,28,3,0
acc2d27c-d979-4999-bc03-fa30d1f0f714,Gig Worker,32949.86,0.4216,17,,,,,1.64,0.5687,4.16,0.2375,14.01,0.0166,False,,10,4,0
33de7cff-fa18-480c-854e-0a0c09cafc19,Informal/Rural Worker,14968.25,0.6975,9,,,0.45,13.55,2.2,0.475,,,,,False,,13,3,1
d578b58c-c6b5-4e44-aded-3a38586641dc,Gig Worker,46646.93,0.3879,23,,,,,2.69,0.7372,,,21.21,0.0116,False,,15,3,0
ef530af0-078b-4ee0-acca-30533a84d615,First-time Borrower,82354.01,0.1571,27,,,0.8339,0.0,,,9.35,0.1461,,,True,755.0,31,3,0
525042f5-6fe9-448b-8080-09f928c5d62a,First-time Borrower,76489.32,0.1296,21,,,0.8814,4.27,,,,,,,True,771.0,28,2,0
8fcc66f1-ebfa-454f-a703-f0cac50e301c,Informal/Rural Worker,13389.04,0.5706,12,,,0.66,11.74,2.11,0.4781,,,,,False,,10,3,1
444ec0bd-3b71-4279-8ed0-e8f358c7d225,Small Merchant,101246.81,0.3549,21,187528.3,0.7321,0.6544,10.09,,,6.13,0.1249,,,True,607.0,11,4,0
ff6e4239-cb96-4ea2-96c2-55cf6a8b67e3,First-time Borrower,33544.88,0.2253,17,,,0.6223,14.85,1.21,0.4482,0.87,0.2329,,,True,526.0,13,4,1
6c8a0d1d-6125-4701-8d08-a45c54f6f718,Gig Worker,28721.41,0.5037,19,,,,,1.17,0.465,,,16.6,-0.0586,True,501.0,14,3,1
0574de66-cee8-4c7a-a3b6-cdfe7aad8c08,Gig Worker,40718.91,0.3161,22,,,,,2.58,0.7132,6.21,0.1098,22.65,-0.0159,True,699.0,20,4,0
d8862b52-228d-4b56-be04-038e8f220552,Small Merchant,141352.77,0.3839,25,287050.61,0.7515,0.7096,7.12,,,,,,,False,,21,3,0
c8722ca2-430d-40d9-a5da-86adaa5919a9,First-time Borrower,30992.57,0.379,17,,,0.5256,13.51,0.89,0.4293,2.04,0.2053,,,True,483.0,13,4,1
412bc21e-97b6-47e3-a9e7-228fe03c392a,Gig Worker,35633.82,0.4398,22,,,,,2.35,0.7666,,,18.46,0.0592,False,,22,3,0
981e7da2-8ca2-437c-85d9-41e70103cea5,Informal/Rural Worker,13424.16,0.5367,14,,,0.4282,11.47,1.78,0.5052,,,,,False,,12,3,1
c82d11f5-05f7-4cf9-a8be-2a3cd2d0c14a,Gig Worker,18736.28,0.4424,21,,,,,2.19,0.4846,,,16.22,-0.0661,False,,16,3,1
6090e435-3d61-4b3b-8bff-09af4b37fbf2,First-time Borrower,48624.47,0.2501,22,,,0.6128,8.31,,,5.8,0.151,,,True,598.0,16,3,0
f2cb4e7d-9f48-46ce-8166-5abef3e9c442,First-time Borrower,44751.54,0.2683,18,,,0.5511,9.75,1.81,0.5935,,,,,True,627.0,15,3,1
167535d9-a56b-4d7a-b73a-bc02e8ab2fb7,Informal/Rural Worker,27091.08,0.42,19,,,0.92,2.2,2.79,0.8358,,,,,False,,25,3,0
6c7bf4e0-2b7d-4b3e-b589-f343c30b7bbb,Small Merchant,122801.11,0.4283,25,233376.77,0.6856,0.708,11.62,2.12,0.6719,6.05,0.1583,,,False,,18,5,0
a3652af8-ef9d-4f42-a3a6-256e4a44ddad,Gig Worker,28382.0,0.4104,19,,,,,1.42,0.6567,,,13.9,-0.024,False,,12,3,0
79ff39da-daae-4c08-84f8-2e33c53bdde4,Informal/Rural Worker,25510.98,0.304,12,,,0.809,5.86,2.98,0.8824,,,,,False,,24,3,0
2db07086-aa5d-49c2-85a5-331001784617,Informal/Rural Worker,20394.13,0.4981,10,,,0.7137,6.06,2.12,0.6607,,,,,False,,18,3,0
eca91ebc-b375-4c60-b774-2df1e069526e,First-time Borrower,80696.0,0.1661,21,,,0.7211,6.85,,,,,,,False,,20,2,0
57e9d6d7-ca9a-418b-bc9e-2bae3a6e5ca7,Informal/Rural Worker,16032.24,0.39,7,,,0.536,14.53,2.21,0.6344,,,,,False,,15,3,0
26ba721e-fc07-43cb-aac9-e4fbfccb0f63,First-time Borrower,69879.71,0.2065,23,,,0.8,5.29,2.95,0.6753,,,,,True,642.0,24,3,0
54ec0d58-d1e6-4398-a966-fda173f21962,Small Merchant,73956.51,0.4388,22,164695.4,0.492,0.3908,14.54,1.0,0.3959,3.11,0.2441,15.6,-0.1572,False,,11,6,0
e405e245-1bb9-46f8-8662-cbd34f7d6592,Small Merchant,145867.33,0.3766,24,295376.93,0.8031,0.7511,4.97,2.79,0.7512,6.56,0.1634,,,False,,20,5,1
6327e060-ba05-465a-9a70-0364183ccc97,First-time Borrower,48622.72,0.2359,16,,,0.7225,8.24,,,,,,,False,,20,2,0
639a2501-7add-41a8-942c-4993c7e90325,Gig Worker,8911.46,0.5113,18,,,,,1.61,0.5575,,,16.58,-0.0666,False,,11,3,0
a5f12f40-a5a3-4546-b655-feebf5db4bef,Small Merchant,121708.61,0.3176,25,299923.78,0.7473,0.7163,6.81,,,6.58,0.1815,,,False,,17,4,0
03837cc8-f96b-4fae-b0fd-baf379e501bc,Informal/Rural Worker,15917.54,0.6857,10,,,0.5725,14.19,1.32,0.5165,,,,,False,,8,3,1
f058c663-f140-455b-a424-67a90a4f9e68,Small Merchant,95342.96,0.3094,22,232450.57,0.6459,0.7722,12.69,,,3.91,0.1835,18.72,-0.0482,True,631.0,18,5,0
474ba973-5bff-4af8-a956-cae8c9883d9b,Gig Worker,34640.63,0.285,23,,,,,2.45,0.7032,6.12,0.1555,23.6,0.0873,False,,17,4,0
c6c70253-8e9e-4971-9942-1a54ae78466b,Informal/Rural Worker,26803.72,0.3698,19,,,0.9066,3.07,2.99,0.7988,,,,,False,,26,3,0
8179ae5d-d92c-4771-bb1d-6f7f0d3a86a4,Informal/Rural Worker,22129.15,0.4659,12,,,0.7621,7.25,2.53,0.7718,,,,,False,,24,3,0
e99141e3-9f21-4387-ad96-1c35e5e36d2f,First-time Borrower,35932.68,0.1409,20,,,0.5017,11.55,,,4.89,0.1828,14.37,-0.1616,False,,14,4,0
611dbca6-5a78-40ff-b837-534ecfaa9816,First-time Borrower,40038.39,0.2492,15,,,0.6995,10.73,,,,,,,True,575.0,14,2,0
78492915-93d3-4946-a5dd-22f427d0d8c7,Gig Worker,25568.56,0.6036,21,,,,,1.22,0.5968,,,13.59,-0.1139,False,,13,3,0
d4d128c9-5bf9-4455-b881-b7f317fb5968,Small Merchant,131438.83,0.3082,26,219022.19,0.8501,0.6209,10.52,2.26,0.7261,,,,,False,,15,4,0
b5127866-f605-47f0-9575-c9c1a800f049,Small Merchant,122432.2,0.2879,24,,,0.65,8.05,,,6.62,0.1952,,,False,,23,3,0
536db1a6-cb42-4159-9ae9-779e77b81d23,First-time Borrower,83503.67,0.1527,24,,,0.826,0.65,,,8.19,0.0899,,,False,,28,3,0
7e284f0a-1943-4bf6-b0d6-5c123b1dba66,Gig Worker,38522.31,0.2902,25,,,,,1.46,0.6946,,,19.0,-0.0026,True,573.0,19,3,0
0fbefc31-c6da-4403-a452-e9bf91d77748,Informal/Rural Worker,19191.81,0.6195,12,,,0.7104,13.81,1.4,0.5881,,,,,False,,20,3,1
1f2860cc-3d93-488c-ba44-b0a58d872dab,Informal/Rural Worker,20432.48,0.4017,14,,,0.7777,7.42,2.74,0.6382,,,,,False,,22,3,0
136a2b31-10f8-4374-8bec-11c7eefdf53b,First-time Borrower,46747.49,0.2316,19,,,0.7325,12.75,,,6.47,0.199,,,True,608.0,14,3,1
59450c1d-6a0b-426a-aab7-dee496d76752,Gig Worker,38054.71,0.4057,25,,,0.7306,8.33,3.13,0.7189,,,22.43,0.1018,False,,24,4,0
6b8e8062-6f07-4420-906b-22ba3ded6856,Gig Worker,37045.5,0.4038,19,,,,,1.56,0.6123,,,17.9,0.059,False,,13,3,0
2c07642b-cfcc-4f1a-98d1-745054bc1534,Small Merchant,152180.54,0.3473,25,209690.86,0.7226,0.7653,6.0,,,6.26,0.1482,,,False,,17,4,0
da38ca7e-0b01-496d-971e-117fe660e85d,Small Merchant,88146.58,0.3573,22,190767.26,0.5925,0.6052,10.41,,,5.76,0.1351,,,True,587.0,15,4,0
3d15e218-6500-48c6-a7a0-5e8ce647342f,Small Merchant,123202.92,0.3623,22,298709.49,0.7214,0.7188,9.52,,,4.77,0.1932,,,True,641.0,20,4,0
80ed3a13-1ad9-40f0-914a-76ec0f385130,Gig Worker,27468.99,0.4424,22,,,,,1.82,0.6574,,,19.82,0.152,False,,18,3,0
d5f3f86b-f80e-4695-b97b-6770b6be18d6,First-time Borrower,74265.7,0.152,22,,,0.7955,10.46,2.68,0.7184,,,,,False,,19,3,0
08d9b593-20a0-4143-9ed5-1bc88fbdf3df,First-time Borrower,28443.21,0.3644,12,,,0.4576,14.87,1.72,0.4171,3.04,0.2558,,,True,556.0,16,4,0
0109cd11-cf0a-42d9-825e-f6b34e29f7ea,Small Merchant,125311.56,0.321,19,199753.47,0.6999,0.7849,12.34,,,5.78,0.1265,,,True,682.0,19,4,0
a88c18e9-25aa-4c0c-b132-6f7048474d12,Small Merchant,101490.96,0.3208,24,243294.6,0.7653,0.759,8.53,,,6.74,0.1547,,,False,,20,4,0
ca5b6503-c10c-40ea-a48b-533f480b8a0f,First-time Borrower,77360.79,0.2072,24,,,0.7986,3.25,,,,,,,True,744.0,27,2,0
ca63e8f0-3088-4468-b587-361e1dd33b41,Gig Worker,59424.76,0.3429,25,,,,,3.09,0.8333,9.83,0.1276,,,False,,21,3,0
fb2d7c03-4ae2-43ad-b485-94efa4d02064,Small Merchant,83314.11,0.3504,23,202855.85,0.6209,0.6825,10.83,1.53,0.6302,3.3,0.2076,,,False,,15,5,0
0e41efdc-f767-4f57-9540-dc757d51c536,Small Merchant,168856.24,0.3039,26,368341.93,0.9054,0.8351,0.92,3.01,0.9776,9.03,0.0964,27.19,0.2065,False,,30,6,0
1d916101-62f3-4629-8efc-719521966919,Small Merchant,105041.24,0.3512,24,356180.2,0.6555,0.7006,8.14,,,4.95,0.1662,,,False,,20,4,0
814e17d1-e030-43ea-97ef-3b49539d4145,Gig Worker,49092.02,0.3697,25,,,,,2.94,0.7463,7.5,0.215,21.61,0.124,False,,27,4,0
1b64382c-d17b-4268-87b6-97e76f4ee963,Gig Worker,43746.3,0.398,22,,,,,2.66,0.6963,,,21.8,0.1668,True,693.0,21,3,0
95d196c4-cf05-4b52-9973-b5726a22557e,Small Merchant,173620.9,0.2944,29,398670.53,0.8232,0.9325,2.82,,,9.99,0.0555,,,False,,32,4,0
5c0cafe7-2d1d-497f-b81c-b09b617ab1da,Gig Worker,41138.91,0.4473,22,,,,,2.29,0.6833,,,17.57,0.0589,False,,17,3,0
43caaff1-896b-4ce5-bac2-681a48b3ae1c,First-time Borrower,78615.64,0.1693,23,,,0.9036,1.54,2.93,0.8292,,,23.18,0.1678,True,731.0,31,4,0
8ee3b86f-9cd5-4c59-af26-e1ad45bda36e,First-time Borrower,59056.02,0.3207,17,,,0.6541,12.44,2.38,0.5081,4.98,0.255,,,True,589.0,13,4,0
a1f66b68-9b6a-4017-9442-8a597b724892,Informal/Rural Worker,24262.39,0.2593,17,,,0.9112,1.36,2.85,0.8303,,,,,False,,29,3,0
9e4c07b2-0c07-492b-b455-0e9babb1a992,First-time Borrower,63571.79,0.188,20,,,0.8262,12.64,,,,,,,False,,17,2,0
687c5448-8a8c-41e3-901c-aa71a2979143,Gig Worker,38650.23,0.4451,22,,,0.8033,9.28,2.51,0.6643,,,23.63,0.0082,False,,21,4,1
8c7af7b4-7614-4b30-bfe6-7ca0301ba2ae,Gig Worker,32197.44,0.3872,17,,,,,1.78,0.5917,,,19.81,0.0348,False,,24,3,0
4488f973-cc1b-4134-b1ac-8f422630c138,Informal/Rural Worker,25437.62,0.4161,18,,,0.8791,3.03,3.51,0.8917,,,,,False,,26,3,0
8aae551d-2bd3-49ff-a3b7-15d79c3c9885,Small Merchant,147105.3,0.3077,26,237604.28,0.8605,0.7839,5.64,,,5.58,0.1896,,,True,701.0,20,4,0
001200d2-e28c-4aa8-8d67-019d3b989bb7,First-time Borrower,63266.64,0.2624,21,,,0.8114,3.09,,,,,,,False,,21,2,0
a67a4392-2bef-4f8f-b082-e622bfa4419c,First-time Borrower,45102.82,0.244,19,,,0.7229,7.3,,,7.17,0.2013,,,False,,17,3,0
83ff5c72-5915-4b3e-b498-de7bd1f458d5,Gig Worker,17133.08,0.4586,18,,,0.5017,14.32,1.19,0.4179,,,11.19,-0.1785,False,,6,4,1
694a1f76-1ef5-4679-aeb6-f93dd07251ce,First-time Borrower,80721.19,0.128,23,,,0.7469,2.89,,,,,,,True,770.0,22,2,0
7d1fb21f-88a9-4fd6-b6cb-6eee761a692d,Informal/Rural Worker,12106.85,0.6521,14,,,0.615,12.25,1.49,0.4554,,,,,False,,11,3,0
589a6c8e-9ccb-4f95-9659-d1dc0cbf7b53,Small Merchant,151051.1,0.3071,24,348127.35,0.9556,0.9026,1.89,,,8.69,0.115,,,False,,23,4,0
ff3607ac-b43b-4e19-9bc1-ffd1bbb909c2,First-time Borrower,74621.31,0.1657,26,,,0.7759,5.6,,,,,,,True,719.0,29,2,0
4a9e4b37-6f10-4420-940e-251b64ed4cd4,Informal/Rural Worker,23009.83,0.4144,14,,,0.6942,7.0,2.61,0.6683,,,,,False,,20,3,0
689a269d-ada9-445f-91f9-a18c4155f38e,Gig Worker,22312.93,0.4283,21,,,,,1.45,0.5388,4.37,0.1994,20.26,-0.1301,False,,17,4,0
c6ceb118-5a8c-4770-92da-7d9cd4b07b9b,First-time Borrower,35957.93,0.2875,12,,,0.6125,14.14,2.11,0.5766,,,9.98,-0.0411,True,540.0,12,4,1
eef0902e-7690-48ed-8ed5-b01b2767b2dc,Gig Worker,36957.98,0.378,21,,,,,2.09,0.7032,5.67,0.2141,20.38,0.0585,False,,19,4,0
57f037fc-f9cc-4fc0-996d-438e554d5831,Small Merchant,126392.71,0.3027,22,,,0.8057,6.82,2.98,0.6116,4.61,0.1539,18.99,-0.0682,False,,21,5,0
d4a06b54-2f81-408c-a92f-1a19c72d2db5,Gig Worker,16255.52,0.3541,17,,,0.5692,14.71,1.23,0.506,2.69,0.219,16.65,-0.1077,False,,8,5,1
9552aeea-5221-4ebe-a0de-4cf18e056b79,Informal/Rural Worker,20875.21,0.4081,17,,,0.7973,7.78,2.39,0.6752,,,,,False,,16,3,0
4dd3c741-9e51-4b04-84cd-5d6f6dc6831d,First-time Borrower,34821.92,0.2729,16,,,0.4879,13.9,1.51,0.5812,3.84,0.2106,,,False,,11,4,1
219b42a5-f7d3-4fcd-b5c5-741c1bd83a84,Gig Worker,27801.68,0.4194,22,,,,,1.75,0.6408,,,20.44,-0.0527,False,,16,3,0
0c087689-7489-4a4f-adeb-f83721b7aeb6,Gig Worker,31562.45,0.4505,23,,,,,2.28,0.8036,,,20.51,-0.0008,False,,20,3,0
58e4aa39-1c61-4c08-a13f-629ab9264811,Small Merchant,66962.96,0.5001,22,130620.01,0.6494,0.5004,12.25,1.68,0.4678,2.16,0.2866,,,True,489.0,7,5,1
3311614f-56ee-4016-83ee-e38c95afb437,Small Merchant,80685.02,0.3198,24,195262.92,0.5894,0.5747,15.06,1.72,0.6182,4.54,0.1997,15.56,-0.1202,False,,14,6,0
12b22643-1dff-4666-8536-d97c997a17b8,Gig Worker,40318.05,0.4016,23,,,0.6505,8.88,2.41,0.5935,,,18.06,0.0304,False,,14,4,1
f4baa6ee-c2ce-489a-b7f5-167cebf77895,Gig Worker,42220.67,0.3232,26,,,,,2.53,0.7233,,,,,False,,20,2,0
4d8f5880-975b-4e01-a3c4-2a7e20c771be,Informal/Rural Worker,17462.19,0.636,13,,,0.7242,10.01,2.25,0.7222,,,,,False,,16,3,0
9bac47db-534c-4c17-a473-86aea63d381c,Small Merchant,71244.01,0.3309,22,190216.49,0.599,0.5648,13.1,,,4.13,0.2063,16.42,-0.0759,False,,12,5,0
330fd707-29bd-440b-b73d-321e73f58115,Gig Worker,29264.42,0.3625,24,,,,,1.98,0.7356,6.3,0.166,19.38,0.0082,False,,23,4,0
e173f093-445e-48eb-9a36-9bc28ff725bb,Gig Worker,41888.74,0.3464,24,,,0.7054,4.93,2.85,0.6865,,,19.47,-0.0141,False,,25,4,0
d12cf41d-8317-40f0-a07d-b68010640508,Gig Worker,25733.06,0.4057,20,,,,,1.75,0.494,,,17.16,-0.0376,False,,13,3,0
78917aa4-cfef-44b4-a9fa-9a66b23324b7,First-time Borrower,58491.98,0.2335,19,,,0.6983,8.18,2.41,0.6846,,,,,True,574.0,17,3,0
8aaf89b1-6870-4594-aa5c-b6576581a6ff,Gig Worker,51747.88,0.2508,25,,,0.9086,3.8,3.17,0.8843,,,25.89,0.2441,False,,34,4,0
a2277e9f-6860-4676-8f97-05c44472233e,First-time Borrower,41219.46,0.3068,16,,,0.6156,14.93,,,3.3,0.1727,,,True,559.0,9,3,0
656ab0f4-71de-42bc-9da2-8ea37d103244,First-time Borrower,68703.1,0.1628,22,,,,,,,7.35,0.1256,,,True,754.0,25,2,0
111c015a-7745-48f3-b439-a3b8a7ed741c,Gig Worker,50516.08,0.3104,28,,,0.8964,7.83,3.6,0.8751,8.26,0.0607,,,False,,35,4,0
185ff2cd-749b-411e-849a-256aff70c16a,First-time Borrower,42812.98,0.2594,16,,,0.6194,12.19,2.12,0.5356,,,,,False,,11,3,0
3631d15c-da68-427e-bb24-082794c849a9,Informal/Rural Worker,18913.03,0.498,6,,,0.6248,10.42,2.07,0.6463,,,,,False,,16,3,1
944b49ad-4a08-47da-84f2-e271551ed987,First-time Borrower,76007.9,0.1537,21,,,0.8822,7.07,,,9.45,0.1248,,,False,,25,3,0
914d0622-cb1a-4f58-9ca9-bb8fc1c19e6a,Small Merchant,105947.74,0.3241,22,185389.34,0.7187,0.6902,14.04,1.53,0.5158,3.7,0.1844,,,True,509.0,12,5,0
17b268fd-13cc-4e46-adf0-230dfefe12de,Gig Worker,31876.67,0.321,23,,,,,1.52,0.4816,,,13.44,0.0521,False,,8,3,0
1b03f983-c78c-4f12-8744-92ef9a5b1a35,Informal/Rural Worker,10919.84,0.5566,8,,,0.7293,11.99,1.76,0.5974,,,,,False,,16,3,0
005f89f5-77ad-4458-a118-7b57f1513436,Gig Worker,53218.1,0.2794,24,,,,,2.93,0.8546,,,26.16,0.0952,False,,27,3,1
be60ee2b-7018-46cc-98c0-b46b31dc6e8e,Gig Worker,23585.43,0.4259,18,,,,,1.7,0.5182,,,15.81,-0.0421,False,,11,3,0
9f1d8b51-4175-416c-95bf-8a7be640754f,Small Merchant,89820.53,0.5284,23,120699.27,0.6156,0.4806,11.84,1.25,0.363,3.53,0.1838,,,False,,14,5,0
c8d79098-b9b4-4377-af65-abc4979c0ec7,Informal/Rural Worker,20876.73,0.4433,15,,,0.7185,12.16,2.42,0.5968,,,,,False,,14,3,0
832358a2-7ed1-481a-a0ac-5de43ab010b2,First-time Borrower,85076.4,0.1052,29,,,0.8606,2.29,,,,,,,True,742.0,28,2,0
c98157bc-ec10-4da6-8614-c684bb9a5290,Small Merchant,128913.28,0.3165,27,279022.38,0.6965,0.7574,6.45,,,6.92,0.1676,,,False,,20,4,0
24658a1e-f4ab-46eb-98bd-c2cdce6fd8e8,Informal/Rural Worker,18624.9,0.534,17,,,0.6597,9.23,3.16,0.6385,,,,,False,,19,3,0
b394d3b6-3d1b-4643-9c2f-0f561100e5dd,First-time Borrower,74907.0,0.0935,27,,,0.8422,1.41,3.5,0.9365,,,,,False,,23,3,0
328d613b-8c05-439d-b2e6-77a8b0b8e12e,Informal/Rural Worker,18258.13,0.5903,13,,,0.5893,9.95,2.07,0.586,,,,,False,,18,3,1
c4d08f15-60d9-4c08-ba47-89c96140724a,Small Merchant,148720.79,0.3283,23,307902.01,0.7781,0.8247,5.41,2.6,0.7466,7.04,0.1283,,,False,,22,5,0
8d1d153a-423f-46e8-aafd-ed97f24a3f06,Small Merchant,77577.14,0.4472,21,179964.97,0.6372,0.6023,12.71,,,,,,,False,,20,3,0
e63cb64d-94ca-4779-a668-2c7a6b2da0c8,Informal/Rural Worker,24386.36,0.5054,14,,,0.5903,11.3,2.36,0.7569,,,,,False,,17,3,0
6d0df6cc-917e-4d08-b7aa-7a493532b699,Gig Worker,44694.76,0.3423,25,,,,,2.96,0.9237,8.15,0.0929,21.25,0.1462,False,,25,4,0
a8a17808-21b8-4c92-aeff-cf13cd38b092,Gig Worker,30713.25,0.4454,23,,,,,1.83,0.8176,,,20.21,-0.0194,False,,23,3,0
c0cb1013-734c-4abd-9d52-82751be686f3,Informal/Rural Worker,18531.05,0.4407,15,,,0.656,8.08,2.14,0.6844,,,,,False,,20,3,0
1be65115-d1c6-46de-abb0-a469cf9bd57c,First-time Borrower,48119.49,0.1832,16,,,0.6763,15.13,2.03,0.4979,,,,,False,,15,3,0
28a5a6b2-3a7f-449f-ba12-3fe1703fd9d4,Informal/Rural Worker,15109.89,0.6596,12,,,0.6172,14.65,2.02,0.5859,,,,,False,,15,3,1
aac0af38-6645-4346-884e-6de0657660cf,First-time Borrower,48570.67,0.2551,15,,,0.486,12.67,2.24,0.5069,3.88,0.2071,,,True,597.0,16,4,0
95b763fa-55eb-48ea-8562-2ea0f37d61f6,Small Merchant,186633.83,0.2673,28,374871.19,0.8557,0.8058,1.51,3.08,0.7666,9.2,0.1035,,,False,,27,5,0
c77cbabc-5017-41e3-b757-a87b30fe20f7,Gig Worker,32501.06,0.4845,21,,,0.7381,6.49,2.41,0.5789,,,17.34,-0.0519,False,,19,4,0
aa3c2913-1ddb-4ce8-b4aa-bef56b7002ca,Informal/Rural Worker,17250.2,0.5339,11,,,0.7097,10.04,2.58,0.5819,,,,,False,,18,3,1
0afefcf1-c55f-4f6b-bc62-a152138a4722,Small Merchant,132049.68,0.2161,23,266957.54,0.7818,0.8056,7.03,,,7.95,0.1098,24.08,0.1439,False,,18,5,0
db151c32-200c-45dd-8f9a-c3101ecc3f33,First-time Borrower,54306.58,0.2362,18,,,0.6642,10.8,,,,,18.62,-0.0235,False,,13,3,0
c20d717f-9055-425c-aaa8-bdecdf1c9f07,Gig Worker,28201.45,0.4617,21,,,,,1.69,0.5289,,,19.61,-0.031,False,,15,3,0
38227b0a-9652-4345-a366-8e9cfd951d5b,Small Merchant,115848.71,0.3932,23,189770.44,0.7206,0.6419,5.3,,,5.59,0.1887,,,True,564.0,11,4,0
3364e7d5-681a-4218-a52e-3461bff929a6,Informal/Rural Worker,21113.84,0.6048,14,,,0.697,8.55,2.4,0.6792,,,,,False,,25,3,0
8e82aa9c-84b5-4584-bcbe-9d7179551318,Small Merchant,146798.66,0.3898,24,290815.46,0.8677,0.6841,7.03,2.86,0.7223,8.66,0.112,,,False,,14,5,1
ea06be10-ade1-4b0d-9e5a-24810ab68be2,Informal/Rural Worker,16951.43,0.6756,13,,,0.5303,13.01,2.22,0.6535,,,,,False,,12,3,0
147fcc16-b08e-4110-bd28-5aaf0b661e80,Informal/Rural Worker,27861.13,0.3916,22,,,0.8883,6.61,2.64,0.8836,,,,,False,,28,3,0
748d624f-8afe-4504-8fd5-70cd82bdc7a8,First-time Borrower,69156.85,0.1787,19,,,0.7748,4.81,2.77,0.6444,,,,,False,,20,3,0
00ff4796-d1ce-423b-ad2c-5eefffab1310,First-time Borrower,45784.04,0.2018,17,,,0.6402,15.6,,,,,,,True,571.0,10,2,0
fbaedcbc-b3dc-46ba-9b00-90b9fa96189a,First-time Borrower,76913.34,0.1703,28,,,0.8813,3.84,3.02,0.813,,,,,True,681.0,27,3,0
c21afb4d-6c92-4a74-a475-2171da60c4dd,Informal/Rural Worker,29956.22,0.4336,15,,,0.8133,6.37,2.94,0.8493,,,,,False,,27,3,0
